fonte;ano;nome_cientifico;tipo;producao;lat;lon
PMAP-SC;2019;Sardinella brasiliensis;Mapa de bordo;10500;-29,6669;-49,4842
PMAP-SC;2019;Sardinella brasiliensis;Mapa de bordo;10000;-29,6869;-49,4686
PMAP-SC;2019;Sardinella brasiliensis;Mapa de bordo;8000;-29,8408;-49,8006
PMAP-SC;2019;Sardinella brasiliensis;Mapa de bordo;6000;-29,8608;-49,5603
PMAP-SC;2019;Sardinella brasiliensis;Mapa de bordo;25000;-29,8956;-49,6122
PMAP-SC;2019;Sardinella brasiliensis;Mapa de bordo;10000;-29,9033;-49,6503
PMAP-SC;2019;Sardinella brasiliensis;Misto;6720;-24,25;-45,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;6720;-24,75;-45,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;18960;-25,25;-47,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;18960;-25,25;-47,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;35;-25,75;-47,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;1341,25;-25,75;-48,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;3500;-26,0167;-48,3333
PMAP-SC;2019;Sardinella brasiliensis;Misto;3000;-26,0514;-48,2836
PMAP-SC;2019;Sardinella brasiliensis;Misto;1666,67;-26,0667;-48,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;24339;-26,0667;-48,45
PMAP-SC;2019;Sardinella brasiliensis;Misto;50;-26,0833;-48,1333
PMAP-SC;2019;Sardinella brasiliensis;Misto;3500;-26,0833;-48,2833
PMAP-SC;2019;Sardinella brasiliensis;Misto;7201;-26,0911;-48,4794
PMAP-SC;2019;Sardinella brasiliensis;Misto;50;-26,1333;-48,1667
PMAP-SC;2019;Sardinella brasiliensis;Misto;7201;-26,1539;-48,4603
PMAP-SC;2019;Sardinella brasiliensis;Misto;60;-26,2167;-48,05
PMAP-SC;2019;Sardinella brasiliensis;Misto;81381,23;-26,25;-48,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;17549,98;-26,25;-48,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;60;-26,3167;-48,0667
PMAP-SC;2019;Sardinella brasiliensis;Misto;60;-26,35;-48,2333
PMAP-SC;2019;Sardinella brasiliensis;Misto;18073,33;-26,3569;-48,2681
PMAP-SC;2019;Sardinella brasiliensis;Misto;16800;-26,3922;-48,3644
PMAP-SC;2019;Sardinella brasiliensis;Misto;8306,67;-26,4;-47,7333
PMAP-SC;2019;Sardinella brasiliensis;Misto;60;-26,4;-48,3167
PMAP-SC;2019;Sardinella brasiliensis;Misto;10560;-26,4369;-48,405
PMAP-SC;2019;Sardinella brasiliensis;Misto;1500;-26,4419;-48,4381
PMAP-SC;2019;Sardinella brasiliensis;Misto;3890;-26,4533;-48,2169
PMAP-SC;2019;Sardinella brasiliensis;Misto;1290;-26,4833;-48,3833
PMAP-SC;2019;Sardinella brasiliensis;Misto;2310;-26,4833;-48,4167
PMAP-SC;2019;Sardinella brasiliensis;Misto;3320;-26,5;-48,5833
PMAP-SC;2019;Sardinella brasiliensis;Misto;1540;-26,5167;-48,3
PMAP-SC;2019;Sardinella brasiliensis;Misto;4500;-26,5167;-48,3833
PMAP-SC;2019;Sardinella brasiliensis;Misto;420;-26,5167;-48,4167
PMAP-SC;2019;Sardinella brasiliensis;Misto;4000;-26,5333;-48,3667
PMAP-SC;2019;Sardinella brasiliensis;Misto;2310;-26,5333;-48,4
PMAP-SC;2019;Sardinella brasiliensis;Misto;1540;-26,55;-48,35
PMAP-SC;2019;Sardinella brasiliensis;Misto;10000;-26,5667;-48,4333
PMAP-SC;2019;Sardinella brasiliensis;Misto;2500;-26,5683;-48,4728
PMAP-SC;2019;Sardinella brasiliensis;Misto;2500;-26,5786;-48,4042
PMAP-SC;2019;Sardinella brasiliensis;Misto;420;-26,5833;-48,3833
PMAP-SC;2019;Sardinella brasiliensis;Misto;3320;-26,5833;-48,6167
PMAP-SC;2019;Sardinella brasiliensis;Misto;30000;-26,5908;-48,4414
PMAP-SC;2019;Sardinella brasiliensis;Misto;4500;-26,6;-48,45
PMAP-SC;2019;Sardinella brasiliensis;Misto;6900;-26,6167;-48,45
PMAP-SC;2019;Sardinella brasiliensis;Misto;1306,67;-26,6636;-48,2489
PMAP-SC;2019;Sardinella brasiliensis;Misto;25000;-26,6711;-48,4858
PMAP-SC;2019;Sardinella brasiliensis;Misto;373,33;-26,7;-48,3667
PMAP-SC;2019;Sardinella brasiliensis;Misto;1640;-26,7167;-48,3833
PMAP-SC;2019;Sardinella brasiliensis;Misto;1000;-26,7172;-48,5042
PMAP-SC;2019;Sardinella brasiliensis;Misto;373,33;-26,7333;-48,4
PMAP-SC;2019;Sardinella brasiliensis;Misto;3580;-26,7392;-48,4778
PMAP-SC;2019;Sardinella brasiliensis;Misto;1000;-26,7456;-48,5389
PMAP-SC;2019;Sardinella brasiliensis;Misto;481080,46;-26,75;-48,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;1540;-26,75;-48,2833
PMAP-SC;2019;Sardinella brasiliensis;Misto;379130,07;-26,75;-48,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;940;-26,7667;-48,3167
PMAP-SC;2019;Sardinella brasiliensis;Misto;2500;-26,7833;-48,2
PMAP-SC;2019;Sardinella brasiliensis;Misto;2500;-26,7833;-48,2333
PMAP-SC;2019;Sardinella brasiliensis;Misto;1540;-26,7833;-48,2667
PMAP-SC;2019;Sardinella brasiliensis;Misto;1640;-26,7833;-48,4167
PMAP-SC;2019;Sardinella brasiliensis;Misto;1000;-26,7833;-48,4667
PMAP-SC;2019;Sardinella brasiliensis;Misto;7000;-26,7867;-48,5
PMAP-SC;2019;Sardinella brasiliensis;Misto;8000;-26,7972;-48,3608
PMAP-SC;2019;Sardinella brasiliensis;Misto;7340;-26,8;-48,3333
PMAP-SC;2019;Sardinella brasiliensis;Misto;40;-26,8;-48,4
PMAP-SC;2019;Sardinella brasiliensis;Misto;800;-26,8;-48,5333
PMAP-SC;2019;Sardinella brasiliensis;Misto;4740;-26,8167;-48,2833
PMAP-SC;2019;Sardinella brasiliensis;Misto;660;-26,8333;-48,5
PMAP-SC;2019;Sardinella brasiliensis;Misto;800;-26,8333;-48,5333
PMAP-SC;2019;Sardinella brasiliensis;Misto;8000;-26,8658;-48,2458
PMAP-SC;2019;Sardinella brasiliensis;Misto;7340;-26,8667;-48,35
PMAP-SC;2019;Sardinella brasiliensis;Misto;373,33;-26,8667;-48,4333
PMAP-SC;2019;Sardinella brasiliensis;Misto;2640;-26,8667;-48,5
PMAP-SC;2019;Sardinella brasiliensis;Misto;10000;-26,8758;-48,5153
PMAP-SC;2019;Sardinella brasiliensis;Misto;640;-26,8897;-48,5358
PMAP-SC;2019;Sardinella brasiliensis;Misto;5780;-26,8922;-48,3789
PMAP-SC;2019;Sardinella brasiliensis;Misto;1666,67;-26,9;-48,2
PMAP-SC;2019;Sardinella brasiliensis;Misto;1600;-26,9103;-48,5136
PMAP-SC;2019;Sardinella brasiliensis;Misto;17000;-26,9167;-48,4167
PMAP-SC;2019;Sardinella brasiliensis;Misto;100;-26,9167;-48,5167
PMAP-SC;2019;Sardinella brasiliensis;Misto;70;-26,9331;-48,5233
PMAP-SC;2019;Sardinella brasiliensis;Misto;1666,67;-26,9333;-48,2333
PMAP-SC;2019;Sardinella brasiliensis;Misto;28080;-26,9389;-48,4983
PMAP-SC;2019;Sardinella brasiliensis;Misto;1306,67;-26,9525;-48,3986
PMAP-SC;2019;Sardinella brasiliensis;Misto;70;-26,9525;-48,5508
PMAP-SC;2019;Sardinella brasiliensis;Misto;3640;-26,9581;-48,5422
PMAP-SC;2019;Sardinella brasiliensis;Misto;1100;-26,9667;-48,3333
PMAP-SC;2019;Sardinella brasiliensis;Misto;1500;-26,9667;-48,5167
PMAP-SC;2019;Sardinella brasiliensis;Misto;1306,67;-26,9708;-48,3839
PMAP-SC;2019;Sardinella brasiliensis;Misto;2420;-26,9714;-48,54
PMAP-SC;2019;Sardinella brasiliensis;Misto;1100;-27;-48,35
PMAP-SC;2019;Sardinella brasiliensis;Misto;5360;-27;-48,5167
PMAP-SC;2019;Sardinella brasiliensis;Misto;3000;-27,0303;-48,2869
PMAP-SC;2019;Sardinella brasiliensis;Misto;5360;-27,0333;-48,4
PMAP-SC;2019;Sardinella brasiliensis;Misto;1100;-27,0667;-48,3
PMAP-SC;2019;Sardinella brasiliensis;Misto;1100;-27,0689;-48,3775
PMAP-SC;2019;Sardinella brasiliensis;Misto;7000;-27,0728;-48,3208
PMAP-SC;2019;Sardinella brasiliensis;Misto;7000;-27,0778;-48,3289
PMAP-SC;2019;Sardinella brasiliensis;Misto;1780;-27,0833;-48,35
PMAP-SC;2019;Sardinella brasiliensis;Misto;240;-27,1;-48,4167
PMAP-SC;2019;Sardinella brasiliensis;Misto;242083,13;-27,25;-48,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;72036,8;-27,25;-48,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;230;-27,5658;-48,3494
PMAP-SC;2019;Sardinella brasiliensis;Misto;230;-27,6986;-48,3528
PMAP-SC;2019;Sardinella brasiliensis;Misto;65023,33;-27,75;-48,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;230;-27,8814;-48,4044
PMAP-SC;2019;Sardinella brasiliensis;Misto;230;-28,0672;-48,6467
PMAP-SC;2019;Sardinella brasiliensis;Misto;105953,33;-28,25;-48,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;35713,33;-28,25;-48,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;35000;-28,75;-48,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;97;-28,8586;-48,1028
PMAP-SC;2019;Sardinella brasiliensis;Misto;51378;-28,9286;-49,0733
PMAP-SC;2019;Sardinella brasiliensis;Misto;1700;-28,95;-49,2333
PMAP-SC;2019;Sardinella brasiliensis;Misto;1700;-29,05;-49,3
PMAP-SC;2019;Sardinella brasiliensis;Misto;24097,6;-29,0544;-49,2139
PMAP-SC;2019;Sardinella brasiliensis;Misto;8306,67;-29,2333;-48,3167
PMAP-SC;2019;Sardinella brasiliensis;Misto;196881,92;-29,25;-49,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;564071,59;-29,25;-49,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;5000;-29,2511;-49,3036
PMAP-SC;2019;Sardinella brasiliensis;Misto;7440;-29,2833;-49,3833
PMAP-SC;2019;Sardinella brasiliensis;Misto;7440;-29,2833;-49,4167
PMAP-SC;2019;Sardinella brasiliensis;Misto;10500;-29,3058;-49,5272
PMAP-SC;2019;Sardinella brasiliensis;Misto;24097,6;-29,4186;-49,3108
PMAP-SC;2019;Sardinella brasiliensis;Misto;2750;-29,4333;-49,3833
PMAP-SC;2019;Sardinella brasiliensis;Misto;10500;-29,4597;-49,5281
PMAP-SC;2019;Sardinella brasiliensis;Misto;2750;-29,5;-49,4833
PMAP-SC;2019;Sardinella brasiliensis;Misto;2750;-29,5167;-49,55
PMAP-SC;2019;Sardinella brasiliensis;Misto;13500;-29,5319;-49,7303
PMAP-SC;2019;Sardinella brasiliensis;Misto;13500;-29,5447;-49,6658
PMAP-SC;2019;Sardinella brasiliensis;Misto;8306,67;-29,55;-48,5667
PMAP-SC;2019;Sardinella brasiliensis;Misto;24097,6;-29,6047;-49,4161
PMAP-SC;2019;Sardinella brasiliensis;Misto;5000;-29,6169;-49,5433
PMAP-SC;2019;Sardinella brasiliensis;Misto;24097,6;-29,6211;-49,6519
PMAP-SC;2019;Sardinella brasiliensis;Misto;24097,6;-29,6247;-49,6664
PMAP-SC;2019;Sardinella brasiliensis;Misto;6500;-29,6264;-49,6375
PMAP-SC;2019;Sardinella brasiliensis;Misto;18073,33;-29,6272;-49,6192
PMAP-SC;2019;Sardinella brasiliensis;Misto;18073,33;-29,6361;-49,6858
PMAP-SC;2019;Sardinella brasiliensis;Misto;2750;-29,65;-49,6667
PMAP-SC;2019;Sardinella brasiliensis;Misto;15000;-29,6667;-49,7667
PMAP-SC;2019;Sardinella brasiliensis;Misto;6500;-29,6672;-49,6639
PMAP-SC;2019;Sardinella brasiliensis;Misto;15000;-29,6833;-49,85
PMAP-SC;2019;Sardinella brasiliensis;Misto;254651,34;-29,75;-49,25
PMAP-SC;2019;Sardinella brasiliensis;Misto;215706,67;-29,75;-49,75
PMAP-SC;2019;Sardinella brasiliensis;Misto;19140;-29,8833;-49,5667
PMAP-SC;2019;Sardinella brasiliensis;Misto;15676,5;-29,9067;-49,6414
PMAP-SC;2019;Sardinella brasiliensis;Misto;7080;-29,9114;-49,6403
PMAP-SC;2019;Sardinella brasiliensis;Misto;15676,5;-29,9186;-49,6306
PMAP-SC;2019;Sardinella brasiliensis;Misto;6261,7;-30,0333;-49,8167
PMAP-SC;2019;Sardinella brasiliensis;Misto;3890;-30,0369;-49,9133
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;70000;-23,25;-43,25
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;3,83;-26,5417;-48,5417
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;3,83;-26,5417;-48,625
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;3,83;-26,625;-48,5417
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;3,83;-26,625;-48,625
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;3,83;-26,7083;-48,5417
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;3,83;-26,7083;-48,625
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;12,5;-28,125;-48,625
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;12,5;-28,125;-48,7083
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;2200;-28,25;-48,25
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;2200;-28,25;-48,75
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;1000;-28,75;-48,75
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;16000;-28,75;-49,25
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;1,33;-28,875;-49,2917
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;1,33;-28,9583;-49,2917
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;1,33;-28,9583;-49,375
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;80450;-29,25;-49,25
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;53450;-29,25;-49,75
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;1250;-29,75;-49,25
PMAP-SC;2020;Sardinella brasiliensis;Entrevista;1250;-29,75;-49,75
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;330;-27,375;-48,4583
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;65;-27,4583;-48,5417
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;5;-27,5417;-48,5417
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;2,5;-27,625;-48,5417
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;2,5;-27,625;-48,625
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;30;-28,2917;-48,7083
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;30;-28,375;-48,7083
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;685;-28,625;-48,875
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;685;-28,625;-48,9583
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;1,5;-28,875;-49,2917
PMAP-SC;2020;Sardinella brasiliensis;Ficha de comercialização;1,5;-28,875;-49,375
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;1200;-21,6244;-40,445
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;300;-22,0833;-44,65
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;300;-22,3333;-40,2333
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;300;-22,5167;-41,05
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;10000;-22,55;-41,4333
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;10000;-22,6167;-41,5167
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;31300;-23,1975;-43,5833
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;14350;-23,4942;-44,0017
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;14350;-23,5711;-44,2636
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;31300;-23,8;-44,4
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;7000;-23,8086;-44,3339
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;2333,33;-23,8275;-44,4706
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;13000;-23,8833;-44,4
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;13000;-23,9833;-44,7167
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;18000;-24,0169;-44,6794
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;14000;-24,0186;-44,8983
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;2000;-24,0208;-45,8136
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;20000;-24,1667;-45,3333
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;32000;-24,2167;-46,2
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;20000;-24,2667;-45,3833
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;2333,33;-24,415;-45,0319
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;31000;-24,5533;-45,32
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;300;-24,65;-42,2167
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;12500;-24,725;-45,4272
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;9000;-24,7742;-45,4253
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;7000;-24,7742;-49,4253
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;12500;-24,7906;-45,3631
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;14000;-24,8089;-46,6608
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;2000;-24,9675;-45,5828
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;2000;-24,9847;-45,6358
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;300;-25,2;-42,55
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;5666,67;-25,635;-47,6919
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;5666,67;-25,6442;-47,6975
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;2333,33;-25,7978;-48,1367
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;4750;-26,2258;-47,6975
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;4625;-26,2333;-47,6833
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;4625;-26,2333;-47,75
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;4750;-26,2508;-47,6778
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;20000;-26,3825;-48,2997
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;1666,67;-26,4281;-48,3206
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;15000;-26,4397;-48,325
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;1666,67;-26,5614;-48,3906
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;8500;-26,605;-48,4056
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;1333,33;-26,6667;-48,1886
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;8500;-26,6717;-48,3778
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;6000;-26,6833;-48,5892
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;1666,67;-26,6839;-48,38
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;4625;-26,7333;-48,0667
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;1250;-26,7333;-48,2
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;4750;-26,7378;-48,07
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;9333,33;-26,75;-47,7667
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;11500;-26,75;-47,9
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;4625;-26,75;-48,05
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;1333,33;-26,7503;-48,2056
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;4750;-26,7556;-48,0858
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;11500;-26,7667;-47,7833
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;1333,33;-26,8117;-48,0892
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;1250;-26,8333;-48,0333
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;5666,67;-26,8389;-48,455
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;2000;-26,8667;-48
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;9333,33;-26,8833;-47,9167
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;9333,33;-26,8833;-48
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;55000;-26,9058;-48,1825
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;5666,67;-26,9544;-48,3303
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;2000;-26,9667;-47
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;5666,67;-27,0786;-48,3058
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;5666,67;-27,0936;-48,3092
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;5000;-27,3167;-48,1667
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;5000;-27,3333;-48,15
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;15500;-27,4089;-48,2564
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;6000;-27,4833;-48,15
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;3000;-27,55;-48,1667
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;15500;-28,0831;-48,3294
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;3333,33;-28,4567;-48,56
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;3333,33;-28,5789;-48,5089
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;12500;-28,5833;-48,55
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;15500;-28,6925;-48,7681
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;12500;-28,7;-48,7667
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;3333,33;-28,7167;-48,8122
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;7500;-28,8042;-48,8833
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;7500;-28,85;-48,9333
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;15500;-28,8678;-49,1042
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;12000;-28,95;-49,2167
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;15500;-29,0389;-49,1358
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;7500;-29,0917;-49,1575
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;7500;-29,1167;-49,1833
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;15500;-29,1236;-49,1928
PMAP-SC;2020;Sardinella brasiliensis;Mapa de bordo;30000;-29,5447;-49,6611
PMAP-SC;2020;Sardinella brasiliensis;Misto;14802,83;-22,45;-41,6
PMAP-SC;2020;Sardinella brasiliensis;Misto;14802,83;-22,4667;-41,4333
PMAP-SC;2020;Sardinella brasiliensis;Misto;14802,83;-22,5;-41,4333
PMAP-SC;2020;Sardinella brasiliensis;Misto;14802,83;-22,5;-41,6333
PMAP-SC;2020;Sardinella brasiliensis;Misto;14802,83;-22,7167;-41,4667
PMAP-SC;2020;Sardinella brasiliensis;Misto;14802,83;-22,7333;-41,5333
PMAP-SC;2020;Sardinella brasiliensis;Misto;10547;-23,1728;-42,5764
PMAP-SC;2020;Sardinella brasiliensis;Misto;33000;-23,2333;-43,05
PMAP-SC;2020;Sardinella brasiliensis;Misto;41961,75;-23,25;-43,75
PMAP-SC;2020;Sardinella brasiliensis;Misto;41961,75;-23,25;-44,25
PMAP-SC;2020;Sardinella brasiliensis;Misto;33000;-23,2667;-42,9
PMAP-SC;2020;Sardinella brasiliensis;Misto;33000;-23,2667;-43,1
PMAP-SC;2020;Sardinella brasiliensis;Misto;33000;-23,3;-43,3
PMAP-SC;2020;Sardinella brasiliensis;Misto;33000;-23,35;-43,6667
PMAP-SC;2020;Sardinella brasiliensis;Misto;50000;-23,5333;-44,0667
PMAP-SC;2020;Sardinella brasiliensis;Misto;50000;-23,5667;-44,2333
PMAP-SC;2020;Sardinella brasiliensis;Misto;50000;-23,6167;-44,3167
PMAP-SC;2020;Sardinella brasiliensis;Misto;41961,75;-23,75;-43,75
PMAP-SC;2020;Sardinella brasiliensis;Misto;24400;-23,75;-44,2167
PMAP-SC;2020;Sardinella brasiliensis;Misto;41961,75;-23,75;-44,25
PMAP-SC;2020;Sardinella brasiliensis;Misto;24400;-23,8;-44,3333
PMAP-SC;2020;Sardinella brasiliensis;Misto;10547;-23,8253;-44,4814
PMAP-SC;2020;Sardinella brasiliensis;Misto;25510;-23,8375;-44,4822
PMAP-SC;2020;Sardinella brasiliensis;Misto;43800;-23,85;-44,5333
PMAP-SC;2020;Sardinella brasiliensis;Misto;43800;-23,8667;-44,5333
PMAP-SC;2020;Sardinella brasiliensis;Misto;43800;-23,9;-44,6167
PMAP-SC;2020;Sardinella brasiliensis;Misto;25510;-23,9106;-44,5378
PMAP-SC;2020;Sardinella brasiliensis;Misto;10547;-23,9547;-44,7036
PMAP-SC;2020;Sardinella brasiliensis;Misto;10547;-23,9742;-44,9681
PMAP-SC;2020;Sardinella brasiliensis;Misto;25510;-24,0117;-44,5967
PMAP-SC;2020;Sardinella brasiliensis;Misto;36556,6;-24,1167;-45,15
PMAP-SC;2020;Sardinella brasiliensis;Misto;36556,6;-24,1333;-45,3667
PMAP-SC;2020;Sardinella brasiliensis;Misto;30000;-24,15;-45,2667
PMAP-SC;2020;Sardinella brasiliensis;Misto;36556,6;-24,1667;-45,05
PMAP-SC;2020;Sardinella brasiliensis;Misto;36556,6;-24,1833;-45,0667
PMAP-SC;2020;Sardinella brasiliensis;Misto;36556,6;-24,1833;-45,1833
PMAP-SC;2020;Sardinella brasiliensis;Misto;24400;-24,1833;-45,2667
PMAP-SC;2020;Sardinella brasiliensis;Misto;24400;-24,2333;-45,3333
PMAP-SC;2020;Sardinella brasiliensis;Misto;24400;-24,25;-45,3167
PMAP-SC;2020;Sardinella brasiliensis;Misto;43800;-24,2667;-45,3167
PMAP-SC;2020;Sardinella brasiliensis;Misto;10547;-24,2794;-45,3122
PMAP-SC;2020;Sardinella brasiliensis;Misto;43800;-24,2833;-45,35
PMAP-SC;2020;Sardinella brasiliensis;Misto;3390;-24,3167;-45,3167
PMAP-SC;2020;Sardinella brasiliensis;Misto;10547;-24,3742;-45,3167
PMAP-SC;2020;Sardinella brasiliensis;Misto;3390;-24,4;-45,35
PMAP-SC;2020;Sardinella brasiliensis;Misto;10547;-24,4111;-45,3486
