"x","y","source","year"
-44.05,-23.1833,"PMAP",2009
-43.935,-23.1836,"PMAP",2009
-43.9339,-23.1839,"PMAP",2009
-43.935,-23.1842,"PMAP",2009
-43.935,-23.1847,"PMAP",2009
-43.3244,-23.1856,"PMAP",2009
-43.6397,-23.1861,"PMAP",2009
-43.6578,-23.1878,"PMAP",2009
-43.0917,-23.1903,"PMAP",2009
-43.6397,-23.1908,"PMAP",2009
-43.3736,-23.1939,"PMAP",2009
-43.1667,-23.2,"PMAP",2009
-43.3333,-23.2,"PMAP",2009
-43.45,-23.2,"PMAP",2009
-43.6408,-23.2,"PMAP",2009
-43.65,-23.2,"PMAP",2009
-44.0333,-23.2,"PMAP",2009
-44.2167,-23.2,"PMAP",2009
-43.6731,-23.2044,"PMAP",2009
-42.9533,-23.2083,"PMAP",2009
-43.32,-23.2083,"PMAP",2009
-42.9533,-23.2089,"PMAP",2009
-43.1739,-23.2128,"PMAP",2009
-42.6,-23.2167,"PMAP",2009
-42.8833,-23.2167,"PMAP",2009
-43.2167,-23.2167,"PMAP",2009
-43.2333,-23.2167,"PMAP",2009
-43.3333,-23.2167,"PMAP",2009
-43.5,-23.2167,"PMAP",2009
-43.5667,-23.2167,"PMAP",2009
-44.0833,-23.2167,"PMAP",2009
-44.2,-23.2167,"PMAP",2009
-44.2333,-23.2167,"PMAP",2009
-44.4167,-23.2167,"PMAP",2009
-43.1006,-23.2169,"PMAP",2009
-43.2303,-23.2314,"PMAP",2009
-43.1008,-23.2333,"PMAP",2009
-43.4833,-23.2333,"PMAP",2009
-43.5667,-23.2333,"PMAP",2009
-43.6167,-23.2333,"PMAP",2009
-43.9339,-23.2333,"PMAP",2009
-44.1,-23.2333,"PMAP",2009
-44.1333,-23.2333,"PMAP",2009
-43.0583,-23.2336,"PMAP",2009
-42.1031,-23.2347,"PMAP",2009
-42.2722,-23.2378,"PMAP",2009
-42.2892,-23.2389,"PMAP",2009
-43.7031,-23.2389,"PMAP",2009
-44.395,-23.2439,"PMAP",2009
-44.395,-23.2447,"PMAP",2009
-43.205,-23.2472,"PMAP",2009
-42.5133,-23.2497,"PMAP",2009
-43.5006,-23.25,"PMAP",2009
-43.5008,-23.25,"PMAP",2009
-43.5833,-23.25,"PMAP",2009
-43.7,-23.25,"PMAP",2009
-43.9667,-23.25,"PMAP",2009
-43.5033,-23.2533,"PMAP",2009
-43.7378,-23.2533,"PMAP",2009
-42.0892,-23.2719,"PMAP",2009
-44.2786,-23.2778,"PMAP",2009
-44.3069,-23.2822,"PMAP",2009
-43.05,-23.2833,"PMAP",2009
-43.0667,-23.2833,"PMAP",2009
-43.45,-23.2833,"PMAP",2009
-44.2303,-23.2847,"PMAP",2009
-43.4364,-23.2853,"PMAP",2009
-43.7914,-23.2939,"PMAP",2009
-44.2261,-23.295,"PMAP",2009
-42.3,-23.3,"PMAP",2009
-43.3833,-23.3,"PMAP",2009
-43.8833,-23.3,"PMAP",2009
-43.6086,-23.3047,"PMAP",2009
-41.6667,-23.3167,"PMAP",2009
-43.4,-23.3167,"PMAP",2009
-43.6333,-23.3167,"PMAP",2009
-44,-23.3167,"PMAP",2009
-41.6667,-23.3333,"PMAP",2009
-41.7167,-23.3333,"PMAP",2009
-43.1833,-23.3333,"PMAP",2009
-43.2167,-23.3333,"PMAP",2009
-43.55,-23.3333,"PMAP",2009
-43.3836,-23.3378,"PMAP",2009
-43.6544,-23.3383,"PMAP",2009
-42.5083,-23.35,"PMAP",2009
-43.6,-23.35,"PMAP",2009
-44.2833,-23.4167,"PMAP",2009
-44.3167,-23.4167,"PMAP",2009
-41.8,-23.4333,"PMAP",2009
-43.8833,-23.45,"PMAP",2009
-43.9,-23.45,"PMAP",2009
-44.2833,-23.45,"PMAP",2009
-44.6167,-23.45,"PMAP",2009
-44.9622,-23.4583,"PMAP",2009
-41.7667,-23.4667,"PMAP",2009
-43.8667,-23.4667,"PMAP",2009
-43.9167,-23.4667,"PMAP",2009
-43.6722,-23.4792,"PMAP",2009
-41.7,-23.4833,"PMAP",2009
-44.5983,-23.4975,"PMAP",2009
-41.6667,-23.5,"PMAP",2009
-43.2167,-23.5,"PMAP",2009
-44.2617,-23.5144,"PMAP",2009
-43.2,-23.5167,"PMAP",2009
-43.2167,-23.5167,"PMAP",2009
-43.9833,-23.5167,"PMAP",2009
-44.6833,-23.5167,"PMAP",2009
-44.7419,-23.5297,"PMAP",2009
-41.85,-23.5333,"PMAP",2009
-43.0722,-23.5333,"PMAP",2009
-44.6144,-23.5367,"PMAP",2009
-44.69,-23.5439,"PMAP",2009
-44.05,-23.55,"PMAP",2009
-44.3,-23.55,"PMAP",2009
-43.0864,-23.5669,"PMAP",2009
-44.44,-23.5675,"PMAP",2009
-44.4078,-23.5981,"PMAP",2009
-44.29,-23.6178,"PMAP",2009
-43.0039,-23.6197,"PMAP",2009
-44.3133,-23.6278,"PMAP",2009
-44.2197,-23.6372,"PMAP",2009
-44.3364,-23.7006,"PMAP",2009
-44.7375,-23.7172,"PMAP",2009
-43.6833,-23.7333,"PMAP",2009
-44.76,-23.7919,"PMAP",2009
-43.6833,-23.8167,"PMAP",2009
-44.4167,-23.8167,"PMAP",2009
-43.695,-23.9989,"PMAP",2009
-43.6956,-23.9994,"PMAP",2009
-44.7667,-24.0667,"PMAP",2009
-46.5183,-24.425,"PMAP",2009
-46.5364,-24.4256,"PMAP",2009
-46.7506,-24.43,"PMAP",2009
-46.9356,-24.5172,"PMAP",2009
-46.5467,-24.55,"PMAP",2009
-46.8167,-24.55,"PMAP",2009
-46.8667,-24.55,"PMAP",2009
-46.5533,-24.5556,"PMAP",2009
-46.9772,-24.5589,"PMAP",2009
-47.0019,-24.6125,"PMAP",2009
-46.7953,-24.7047,"PMAP",2009
-46.76,-24.7275,"PMAP",2009
-46.8092,-24.7342,"PMAP",2009
-46.6786,-24.7361,"PMAP",2009
-46.8303,-24.7644,"PMAP",2009
-46.8067,-24.7803,"PMAP",2009
-47.0597,-24.7922,"PMAP",2009
-46.9728,-24.7975,"PMAP",2009
-46.725,-24.8139,"PMAP",2009
-46.8667,-24.8333,"PMAP",2009
-47.1,-24.8453,"PMAP",2009
-47.1997,-24.8867,"PMAP",2009
-47.2211,-24.9089,"PMAP",2009
-46.9136,-24.97,"PMAP",2009
-47.235,-24.9931,"PMAP",2009
-47.5833,-25.45,"PMAP",2009
-48.2036,-25.4728,"PMAP",2009
-48,-25.8167,"PMAP",2009
-48.15,-26.0167,"PMAP",2009
-48.1594,-26.0942,"PMAP",2009
-48.4633,-26.1222,"PMAP",2009
-48.4,-26.2,"PMAP",2009
-48.35,-26.2333,"PMAP",2009
-48.3972,-26.2333,"PMAP",2009
-48.25,-26.25,"PMAP",2009
-48.4333,-26.2667,"PMAP",2009
-48.4,-26.3,"PMAP",2009
-48.5,-26.3,"PMAP",2009
-47.95,-26.3167,"PMAP",2009
-48.2833,-26.3333,"PMAP",2009
-48.4667,-26.3333,"PMAP",2009
-47.9167,-26.3667,"PMAP",2009
-48.2142,-26.43,"PMAP",2009
-48.1833,-26.4333,"PMAP",2009
-48.5022,-26.4719,"PMAP",2009
-48.4167,-26.4833,"PMAP",2009
-48.2,-26.5,"PMAP",2009
-48.2667,-26.5,"PMAP",2009
-48.2167,-26.55,"PMAP",2009
-48.5,-26.55,"PMAP",2009
-48.2,-26.5667,"PMAP",2009
-48.4644,-26.6456,"PMAP",2009
-48.5833,-26.6667,"PMAP",2009
-48.4,-26.7167,"PMAP",2009
-48.55,-26.7167,"PMAP",2009
-48.4667,-26.7333,"PMAP",2009
-48.4428,-26.7633,"PMAP",2009
-48.2431,-26.7889,"PMAP",2009
-48.3833,-26.8167,"PMAP",2009
-48.6,-26.8167,"PMAP",2009
-47.9856,-26.8386,"PMAP",2009
-48.4833,-26.85,"PMAP",2009
-48.3167,-26.8667,"PMAP",2009
-48.0667,-26.9,"PMAP",2009
-48.45,-26.9,"PMAP",2009
-48.4667,-26.9,"PMAP",2009
-48.3667,-26.95,"PMAP",2009
-48.45,-26.9667,"PMAP",2009
-48.4667,-26.9667,"PMAP",2009
-48.45,-26.9833,"PMAP",2009
-48.4833,-26.9833,"PMAP",2009
-48.4333,-27,"PMAP",2009
-48.4333,-27.0167,"PMAP",2009
-48.4881,-27.0383,"PMAP",2009
-48.4964,-27.0981,"PMAP",2009
-48.4,-27.1,"PMAP",2009
-48.4333,-27.1,"PMAP",2009
-48.3833,-28.4333,"PMAP",2009
-49.13,-29.1197,"PMAP",2009
-43.4744,-23.1428,"PMAP",2009
-46.2833,-24.2667,"PMAP",2009
-46.2825,-24.2939,"PMAP",2009
-46.7772,-24.3908,"PMAP",2009
-46.7406,-24.4642,"PMAP",2009
-46.6383,-24.5497,"PMAP",2009
-46.6,-24.6,"PMAP",2009
-46.8333,-24.6,"PMAP",2009
-46.9667,-24.6667,"PMAP",2009
-46.9833,-24.7,"PMAP",2009
-46.7667,-24.75,"PMAP",2009
-46.9956,-24.7806,"PMAP",2009
-47.1333,-24.8333,"PMAP",2009
-47.1953,-24.9194,"PMAP",2009
-47.0933,-24.925,"PMAP",2009
-47.3828,-25.0833,"PMAP",2009
-47.4833,-25.1833,"PMAP",2009
-47.7667,-25.3667,"PMAP",2009
-47.5889,-25.475,"PMAP",2009
-47.9253,-25.475,"PMAP",2009
-48.455,-26.1067,"PMAP",2009
-48.4433,-26.155,"PMAP",2009
-48.0333,-26.1833,"PMAP",2009
-48.0325,-26.2233,"PMAP",2009
-48.1833,-26.3,"PMAP",2009
-48.4167,-26.3,"PMAP",2009
-48.25,-26.35,"PMAP",2009
-48.2167,-26.4167,"PMAP",2009
-48.2533,-26.4336,"PMAP",2009
-48.3083,-26.44,"PMAP",2009
-48.1833,-26.45,"PMAP",2009
-48.3667,-26.45,"PMAP",2009
-48.3192,-26.4606,"PMAP",2009
-48.5,-26.4833,"PMAP",2009
-48.6019,-26.525,"PMAP",2009
-48.3833,-26.55,"PMAP",2009
-48.5833,-26.55,"PMAP",2009
-48.2553,-26.5531,"PMAP",2009
-48.2167,-26.6167,"PMAP",2009
-48.5167,-26.6167,"PMAP",2009
-48.55,-26.6167,"PMAP",2009
-48.3464,-26.6522,"PMAP",2009
-48.4167,-26.6667,"PMAP",2009
-48.1167,-26.6833,"PMAP",2009
-48.6053,-26.6994,"PMAP",2009
-48.3106,-26.7314,"PMAP",2009
-48.3828,-26.735,"PMAP",2009
-48.35,-26.7667,"PMAP",2009
-48.38,-26.7731,"PMAP",2009
-47.9167,-26.8,"PMAP",2009
-48.3333,-26.8333,"PMAP",2009
-48.35,-26.8333,"PMAP",2009
-48.3114,-26.8419,"PMAP",2009
-48.4336,-26.86,"PMAP",2009
-48.3,-26.9167,"PMAP",2009
-48.4831,-26.9344,"PMAP",2009
-48.4831,-26.9564,"PMAP",2009
-48.4667,-27.0833,"PMAP",2009
-48.4333,-27.1167,"PMAP",2009
-41.1833,-22.2667,"PMAP",2010
-41.3667,-22.3,"PMAP",2010
-41.4,-22.3667,"PMAP",2010
-41.4833,-22.3667,"PMAP",2010
-41.3333,-22.3833,"PMAP",2010
-41.35,-22.3833,"PMAP",2010
-41.4333,-22.3833,"PMAP",2010
-41.3,-22.4,"PMAP",2010
-41.3167,-22.4,"PMAP",2010
-41.3333,-22.4,"PMAP",2010
-41.3667,-22.4,"PMAP",2010
-41.3833,-22.4,"PMAP",2010
-41.4,-22.4,"PMAP",2010
-41.4167,-22.4,"PMAP",2010
-41.4333,-22.4,"PMAP",2010
-41.4667,-22.4,"PMAP",2010
-41.4833,-22.4,"PMAP",2010
-41.5167,-22.4,"PMAP",2010
-41.5333,-22.4,"PMAP",2010
-41.5833,-22.4,"PMAP",2010
-41.3,-22.4167,"PMAP",2010
-41.35,-22.4167,"PMAP",2010
-41.3667,-22.4167,"PMAP",2010
-41.3833,-22.4167,"PMAP",2010
-41.4,-22.4167,"PMAP",2010
-41.4167,-22.4167,"PMAP",2010
-41.4333,-22.4167,"PMAP",2010
-41.45,-22.4167,"PMAP",2010
-41.4667,-22.4167,"PMAP",2010
-41.4833,-22.4167,"PMAP",2010
-41.5,-22.4167,"PMAP",2010
-41.5833,-22.4167,"PMAP",2010
-41.6167,-22.4167,"PMAP",2010
-41.6333,-22.4167,"PMAP",2010
-41.35,-22.4333,"PMAP",2010
-41.4,-22.4333,"PMAP",2010
-41.4167,-22.4333,"PMAP",2010
-41.4333,-22.4333,"PMAP",2010
-41.4833,-22.4333,"PMAP",2010
-41.5,-22.4333,"PMAP",2010
-41.5333,-22.4333,"PMAP",2010
-41.55,-22.4333,"PMAP",2010
-41.5667,-22.4333,"PMAP",2010
-41.5833,-22.4333,"PMAP",2010
-41.6,-22.4333,"PMAP",2010
-41.6333,-22.4333,"PMAP",2010
-41.25,-22.45,"PMAP",2010
-41.3333,-22.45,"PMAP",2010
-41.3833,-22.45,"PMAP",2010
-41.4167,-22.45,"PMAP",2010
-41.4833,-22.45,"PMAP",2010
-41.5167,-22.45,"PMAP",2010
-41.55,-22.45,"PMAP",2010
-41.5667,-22.45,"PMAP",2010
-41.5833,-22.45,"PMAP",2010
-41.6,-22.45,"PMAP",2010
-41.6167,-22.45,"PMAP",2010
-41.65,-22.45,"PMAP",2010
-41.4025,-22.4517,"PMAP",2010
-41.2667,-22.4667,"PMAP",2010
-41.3,-22.4667,"PMAP",2010
-41.3667,-22.4667,"PMAP",2010
-41.3833,-22.4667,"PMAP",2010
-41.4,-22.4667,"PMAP",2010
-41.4167,-22.4667,"PMAP",2010
-41.4833,-22.4667,"PMAP",2010
-41.5667,-22.4667,"PMAP",2010
-41.5833,-22.4667,"PMAP",2010
-41.2667,-22.4833,"PMAP",2010
-41.3667,-22.4833,"PMAP",2010
-41.3833,-22.4833,"PMAP",2010
-41.4,-22.4833,"PMAP",2010
-41.5,-22.4833,"PMAP",2010
-41.55,-22.4833,"PMAP",2010
-41.5667,-22.4833,"PMAP",2010
-41.5833,-22.4833,"PMAP",2010
-41.7833,-22.4833,"PMAP",2010
-41.8,-22.4833,"PMAP",2010
-41.2667,-22.5,"PMAP",2010
-41.2833,-22.5,"PMAP",2010
-41.35,-22.5,"PMAP",2010
-41.3667,-22.5,"PMAP",2010
-41.5333,-22.5,"PMAP",2010
-41.55,-22.5,"PMAP",2010
-41.6167,-22.5,"PMAP",2010
-41.6333,-22.5,"PMAP",2010
-41.8,-22.5,"PMAP",2010
-41.2667,-22.5167,"PMAP",2010
-41.2833,-22.5167,"PMAP",2010
-41.3333,-22.5167,"PMAP",2010
-41.35,-22.5167,"PMAP",2010
-41.4,-22.5167,"PMAP",2010
-41.5,-22.5167,"PMAP",2010
-41.5167,-22.5167,"PMAP",2010
-41.5833,-22.5167,"PMAP",2010
-41.6,-22.5167,"PMAP",2010
-41.6167,-22.5167,"PMAP",2010
-41.6333,-22.5167,"PMAP",2010
-41.7667,-22.5167,"PMAP",2010
-41.8,-22.5167,"PMAP",2010
-41.3667,-22.5333,"PMAP",2010
-41.65,-22.5333,"PMAP",2010
-41.75,-22.5333,"PMAP",2010
-41.7667,-22.5333,"PMAP",2010
-41.8,-22.5333,"PMAP",2010
-41.8167,-22.5333,"PMAP",2010
-41.8333,-22.5333,"PMAP",2010
-41.5833,-22.55,"PMAP",2010
-41.6333,-22.55,"PMAP",2010
-41.8333,-22.55,"PMAP",2010
-41.9,-22.55,"PMAP",2010
-41.4667,-22.5667,"PMAP",2010
-41.6,-22.5667,"PMAP",2010
-41.6333,-22.5667,"PMAP",2010
-41.6667,-22.5667,"PMAP",2010
-41.7,-22.5667,"PMAP",2010
-41.7333,-22.5667,"PMAP",2010
-41.8333,-22.5667,"PMAP",2010
-41.85,-22.5667,"PMAP",2010
-41.3833,-22.5833,"PMAP",2010
-41.4667,-22.5833,"PMAP",2010
-41.4833,-22.5833,"PMAP",2010
-41.5167,-22.5833,"PMAP",2010
-41.55,-22.5833,"PMAP",2010
-41.6,-22.5833,"PMAP",2010
-41.6167,-22.5833,"PMAP",2010
-41.6333,-22.5833,"PMAP",2010
-41.7167,-22.5833,"PMAP",2010
-41.8333,-22.5833,"PMAP",2010
-41.8833,-22.5833,"PMAP",2010
-41.9667,-22.5833,"PMAP",2010
-41.4667,-22.6,"PMAP",2010
-41.4833,-22.6,"PMAP",2010
-41.5333,-22.6,"PMAP",2010
-41.5583,-22.6,"PMAP",2010
-41.5833,-22.6,"PMAP",2010
-41.6833,-22.6,"PMAP",2010
-41.7,-22.6,"PMAP",2010
-41.7167,-22.6,"PMAP",2010
-41.7333,-22.6,"PMAP",2010
-41.5167,-22.6167,"PMAP",2010
-41.55,-22.6167,"PMAP",2010
-41.5667,-22.6167,"PMAP",2010
-41.5833,-22.6167,"PMAP",2010
-41.6,-22.6167,"PMAP",2010
-41.6167,-22.6167,"PMAP",2010
-41.7,-22.6167,"PMAP",2010
-41.7333,-22.6167,"PMAP",2010
-41.75,-22.6167,"PMAP",2010
-41.7667,-22.6167,"PMAP",2010
-40.7333,-22.6333,"PMAP",2010
-41.45,-22.6333,"PMAP",2010
-41.5833,-22.6333,"PMAP",2010
-41.75,-22.6333,"PMAP",2010
-41.7833,-22.6333,"PMAP",2010
-41.8,-22.6333,"PMAP",2010
-41.2333,-22.65,"PMAP",2010
-41.45,-22.65,"PMAP",2010
-41.4667,-22.65,"PMAP",2010
-41.55,-22.65,"PMAP",2010
-41.6167,-22.65,"PMAP",2010
-41.65,-22.65,"PMAP",2010
-41.6833,-22.65,"PMAP",2010
-41.7333,-22.65,"PMAP",2010
-41.7833,-22.65,"PMAP",2010
-41.9,-22.65,"PMAP",2010
-41.6528,-22.6503,"PMAP",2010
-41.2333,-22.6667,"PMAP",2010
-41.45,-22.6667,"PMAP",2010
-41.5,-22.6667,"PMAP",2010
-41.5167,-22.6667,"PMAP",2010
-41.6167,-22.6667,"PMAP",2010
-41.6667,-22.6667,"PMAP",2010
-41.2167,-22.6833,"PMAP",2010
-41.6667,-22.6833,"PMAP",2010
-41.7,-22.6833,"PMAP",2010
-41.7833,-22.6833,"PMAP",2010
-41.9,-22.6833,"PMAP",2010
-41.5,-22.7,"PMAP",2010
-41.5833,-22.7,"PMAP",2010
-41.6167,-22.7,"PMAP",2010
-41.7167,-22.7,"PMAP",2010
-41.7833,-22.7,"PMAP",2010
-41.8,-22.7,"PMAP",2010
-41.8167,-22.7,"PMAP",2010
-41.8333,-22.7,"PMAP",2010
-41.3833,-22.7167,"PMAP",2010
-41.4333,-22.7167,"PMAP",2010
-41.4833,-22.7167,"PMAP",2010
-41.6333,-22.7167,"PMAP",2010
-41.7,-22.7167,"PMAP",2010
-41.7167,-22.7167,"PMAP",2010
-41.7833,-22.7167,"PMAP",2010
-41.8,-22.7167,"PMAP",2010
-41.4333,-22.7333,"PMAP",2010
-41.6,-22.7333,"PMAP",2010
-41.65,-22.7333,"PMAP",2010
-41.7,-22.7333,"PMAP",2010
-41.8167,-22.7333,"PMAP",2010
-41.8667,-22.7333,"PMAP",2010
-41.2167,-22.75,"PMAP",2010
-41.2333,-22.75,"PMAP",2010
-41.6,-22.75,"PMAP",2010
-41.6167,-22.75,"PMAP",2010
-41.6667,-22.75,"PMAP",2010
-41.6833,-22.75,"PMAP",2010
-41.7167,-22.75,"PMAP",2010
-41.4833,-22.7667,"PMAP",2010
-41.55,-22.7667,"PMAP",2010
-41.6,-22.7667,"PMAP",2010
-41.6167,-22.7667,"PMAP",2010
-41.6333,-22.7667,"PMAP",2010
-41.6833,-22.7667,"PMAP",2010
-41.75,-22.7667,"PMAP",2010
-41.7667,-22.7667,"PMAP",2010
-41.6167,-22.7833,"PMAP",2010
-41.6333,-22.7833,"PMAP",2010
-41.6833,-22.7833,"PMAP",2010
-41.7167,-22.7833,"PMAP",2010
-41.85,-22.7833,"PMAP",2010
-41.8833,-22.7833,"PMAP",2010
-41.4667,-22.8,"PMAP",2010
-41.5,-22.8,"PMAP",2010
-41.6667,-22.8,"PMAP",2010
-41.7,-22.8,"PMAP",2010
-41.75,-22.8,"PMAP",2010
-41.7028,-22.8003,"PMAP",2010
-41.6667,-22.8028,"PMAP",2010
-41.4667,-22.8167,"PMAP",2010
-41.6833,-22.8167,"PMAP",2010
-41.4333,-22.8333,"PMAP",2010
-41.45,-22.8333,"PMAP",2010
-41.5833,-22.8333,"PMAP",2010
-41.6333,-22.8333,"PMAP",2010
-41.6667,-22.8333,"PMAP",2010
-41.7,-22.8333,"PMAP",2010
-41.7833,-22.8333,"PMAP",2010
-41.8,-22.8333,"PMAP",2010
-41.85,-22.8333,"PMAP",2010
-41.9167,-22.8333,"PMAP",2010
-41.3667,-22.85,"PMAP",2010
-41.5,-22.85,"PMAP",2010
-41.5333,-22.85,"PMAP",2010
-41.55,-22.85,"PMAP",2010
-41.6333,-22.85,"PMAP",2010
-41.8,-22.85,"PMAP",2010
-41.6667,-22.8667,"PMAP",2010
-41.85,-22.8667,"PMAP",2010
-41.8833,-22.8667,"PMAP",2010
-41.9167,-22.8667,"PMAP",2010
-41.5,-22.8833,"PMAP",2010
-41.55,-22.8833,"PMAP",2010
-41.6,-22.8833,"PMAP",2010
-41.6083,-22.8833,"PMAP",2010
-41.6167,-22.8833,"PMAP",2010
-41.7667,-22.8833,"PMAP",2010
-41.8167,-22.8833,"PMAP",2010
-41.85,-22.8833,"PMAP",2010
-41.8833,-22.8833,"PMAP",2010
-41.9167,-22.8833,"PMAP",2010
-41.2333,-22.9,"PMAP",2010
-41.5167,-22.9,"PMAP",2010
-41.5833,-22.9,"PMAP",2010
-41.7667,-22.9,"PMAP",2010
-41.8,-22.9,"PMAP",2010
-41.8333,-22.9,"PMAP",2010
-41.85,-22.9,"PMAP",2010
-41.8667,-22.9,"PMAP",2010
-41.9,-22.9,"PMAP",2010
-41.9167,-22.9,"PMAP",2010
-41.9333,-22.9,"PMAP",2010
-41.4167,-22.9167,"PMAP",2010
-41.5,-22.9167,"PMAP",2010
-41.6167,-22.9167,"PMAP",2010
-41.6833,-22.9167,"PMAP",2010
-41.7333,-22.9167,"PMAP",2010
-41.8833,-22.9167,"PMAP",2010
-41.9,-22.9167,"PMAP",2010
-41.9833,-22.9167,"PMAP",2010
-41.4333,-22.9333,"PMAP",2010
-41.5,-22.9333,"PMAP",2010
-41.55,-22.9333,"PMAP",2010
-41.5833,-22.9333,"PMAP",2010
-41.6333,-22.9333,"PMAP",2010
-41.65,-22.9333,"PMAP",2010
-41.75,-22.9333,"PMAP",2010
-41.7667,-22.9333,"PMAP",2010
-41.85,-22.9333,"PMAP",2010
-41.8833,-22.9333,"PMAP",2010
-41.9,-22.9333,"PMAP",2010
-41.9333,-22.9333,"PMAP",2010
-41.9667,-22.9333,"PMAP",2010
-41.5667,-22.95,"PMAP",2010
-41.7667,-22.95,"PMAP",2010
-41.8667,-22.95,"PMAP",2010
-41.8833,-22.95,"PMAP",2010
-41.9,-22.95,"PMAP",2010
-41.4,-22.9667,"PMAP",2010
-41.4167,-22.9667,"PMAP",2010
-41.45,-22.9667,"PMAP",2010
-41.6333,-22.9667,"PMAP",2010
-41.65,-22.9667,"PMAP",2010
-41.6667,-22.9667,"PMAP",2010
-41.9167,-22.9667,"PMAP",2010
-41.9333,-22.9667,"PMAP",2010
-42.2667,-22.9667,"PMAP",2010
-42.3833,-22.9667,"PMAP",2010
-42.4,-22.9667,"PMAP",2010
-42.4833,-22.9667,"PMAP",2010
-42.5,-22.9667,"PMAP",2010
-42.5167,-22.9667,"PMAP",2010
-41.45,-22.9833,"PMAP",2010
-41.55,-22.9833,"PMAP",2010
-41.5833,-22.9833,"PMAP",2010
-41.65,-22.9833,"PMAP",2010
-41.6667,-22.9833,"PMAP",2010
-41.7167,-22.9833,"PMAP",2010
-41.75,-22.9833,"PMAP",2010
-41.7667,-22.9833,"PMAP",2010
-41.7833,-22.9833,"PMAP",2010
-42.4667,-22.9833,"PMAP",2010
-42.5194,-22.9833,"PMAP",2010
-42.5667,-22.9833,"PMAP",2010
-42.7,-22.9833,"PMAP",2010
-42.9,-22.9833,"PMAP",2010
-42.9333,-22.9833,"PMAP",2010
-43.0333,-22.9833,"PMAP",2010
-42.6833,-22.9861,"PMAP",2010
-41.5667,-23,"PMAP",2010
-41.5833,-23,"PMAP",2010
-41.6667,-23,"PMAP",2010
-41.75,-23,"PMAP",2010
-41.7528,-23,"PMAP",2010
-41.9333,-23,"PMAP",2010
-42.3167,-23,"PMAP",2010
-42.35,-23,"PMAP",2010
-42.5167,-23,"PMAP",2010
-42.6,-23,"PMAP",2010
-42.6667,-23,"PMAP",2010
-42.6833,-23,"PMAP",2010
-42.7167,-23,"PMAP",2010
-42.7667,-23,"PMAP",2010
-42.8333,-23,"PMAP",2010
-42.95,-23,"PMAP",2010
-43,-23,"PMAP",2010
-43.05,-23,"PMAP",2010
-43.0833,-23,"PMAP",2010
-43.3,-23,"PMAP",2010
-41.4667,-23.0167,"PMAP",2010
-41.5667,-23.0167,"PMAP",2010
-41.7667,-23.0167,"PMAP",2010
-41.8833,-23.0167,"PMAP",2010
-42.5,-23.0167,"PMAP",2010
-42.6333,-23.0167,"PMAP",2010
-42.7167,-23.0167,"PMAP",2010
-42.7667,-23.0167,"PMAP",2010
-43.05,-23.0167,"PMAP",2010
-41.5667,-23.0258,"PMAP",2010
-41.55,-23.0333,"PMAP",2010
-42.4,-23.0333,"PMAP",2010
-42.4833,-23.0333,"PMAP",2010
-42.5167,-23.0333,"PMAP",2010
-42.5333,-23.0333,"PMAP",2010
-42.55,-23.0333,"PMAP",2010
-42.6,-23.0333,"PMAP",2010
-42.6333,-23.0333,"PMAP",2010
-42.75,-23.0333,"PMAP",2010
-43.0333,-23.0333,"PMAP",2010
-43.05,-23.0333,"PMAP",2010
-43.15,-23.0333,"PMAP",2010
-43.1833,-23.0333,"PMAP",2010
-43.3167,-23.0333,"PMAP",2010
-43.3667,-23.0333,"PMAP",2010
-43.4167,-23.0333,"PMAP",2010
-43.7833,-23.0333,"PMAP",2010
-43.95,-23.0333,"PMAP",2010
-44.4667,-23.0333,"PMAP",2010
-44.4697,-23.0361,"PMAP",2010
-41.5333,-23.05,"PMAP",2010
-42.35,-23.05,"PMAP",2010
-42.55,-23.05,"PMAP",2010
-42.6333,-23.05,"PMAP",2010
-42.9833,-23.05,"PMAP",2010
-43.0667,-23.05,"PMAP",2010
-43.35,-23.05,"PMAP",2010
-43.3833,-23.05,"PMAP",2010
-43.4167,-23.05,"PMAP",2010
-43.4333,-23.05,"PMAP",2010
-43.4667,-23.05,"PMAP",2010
-43.5,-23.05,"PMAP",2010
-43.95,-23.05,"PMAP",2010
-44.0333,-23.05,"PMAP",2010
-44.1,-23.05,"PMAP",2010
-44.1333,-23.05,"PMAP",2010
-42.7736,-23.0625,"PMAP",2010
-42.5,-23.0667,"PMAP",2010
-42.55,-23.0667,"PMAP",2010
-42.6,-23.0667,"PMAP",2010
-42.6667,-23.0667,"PMAP",2010
-42.8,-23.0667,"PMAP",2010
-42.85,-23.0667,"PMAP",2010
-42.9,-23.0667,"PMAP",2010
-42.95,-23.0667,"PMAP",2010
-43,-23.0667,"PMAP",2010
-43.05,-23.0667,"PMAP",2010
-43.0667,-23.0667,"PMAP",2010
-43.35,-23.0667,"PMAP",2010
-43.3833,-23.0667,"PMAP",2010
-43.4167,-23.0667,"PMAP",2010
-43.4333,-23.0667,"PMAP",2010
-43.45,-23.0667,"PMAP",2010
-43.4667,-23.0667,"PMAP",2010
-43.4697,-23.0667,"PMAP",2010
-43.5833,-23.0667,"PMAP",2010
-43.6167,-23.0667,"PMAP",2010
-43.65,-23.0667,"PMAP",2010
-44.0667,-23.0667,"PMAP",2010
-44.0833,-23.0667,"PMAP",2010
-44.1,-23.0667,"PMAP",2010
-44.1333,-23.0667,"PMAP",2010
